Unnamed: 0,Date,User,Tweet,Location,ppt
354,2023-03-24 10:11:29+00:00,AlexMatutes,Sumatera Selatan mendukung Kesejahteraan bisa terwujud asalkan kita bersama Pak  Ganjar  Kita warga Sumatera Selatan bisa sali #GanjarHebat,Buahbatu Bandung,"['sumatera', 'selatan', 'dukung', 'sejahtera', 'wujud', 'asal', 'sama', 'pak', 'ganjar', 'kita', 'warga', 'sumatera', 'selatan', 'sali', 'ganjarhebat']"
355,2023-03-24 10:11:01+00:00,AdrianEstwick,Ganjar berhasil melewati Tahun Tahun Sulit di Indonesia  Prestasi  Ganjar diakuin Dunia antara lain Infrastruktur dan Ekonomi #GanjarHebat,Batununggal Bandung,"['ganjar', 'hasil', 'lewat', 'tahun', 'tahun', 'sulit', 'indonesia', 'prestasi', 'ganjar', 'diakuin', 'dunia', 'infrastruktur', 'ekonomi', 'ganjarhebat']"
356,2023-03-24 09:59:36+00:00,mhalawa93712695,"2 Gub menolak tim Israel krn mrk yakini menjajah Palestina. 
Sy sll pilih PDIP  dan ingin Ganjar penerus Jokowi tp kuatirnya nt tdk bs jd tuan rmh PD/Olimpik ke depan.
Padahal timnas kan tdk  bisa lolos PD jk bukan tuan rumah. 

Tapi bukan berarti sy pilih Anies karenanya ya",NIAS,"['2', 'gub', 'tolak', 'tim', 'israel', 'krn', 'mrk', 'yakin', 'jajah', 'palestina', 'sy', 'sll', 'pilih', 'pdip', 'ganjar', 'terus', 'jokowi', 'tp', 'kuatirnya', 'nt', 'tdk', 'bs', 'jd', 'tuan', 'rmh', 'pd', 'olimpik', 'depan', 'padahal', 'timnas', 'kan', 'tdk', 'lolos', 'pd', 'jk', 'bukan', 'tuan', 'rumah', 'tapi', 'bukan', 'arti', 'sy', 'pilih', 'anies', 'karena']"
357,2023-03-24 09:46:23+00:00,suaraumatnews,Mendengar ucapan alias penyataan Ganjar Pranowo sungguh bikin syok....,Jakarta,"['dengar', 'ucap', 'alias', 'nyata', 'ganjar', 'pranowo', 'sungguh', 'bikin', 'syok']"
358,2023-03-24 09:41:18+00:00,alexxdavi,pembangunan berkembang pesat berkat bapak  Kebijakan Presiden  Ganjar Terbukti Mampu meningkatkan Kualitas SDM Tanah Air  http #GanjarHebat,Antapani Bandung,"['bangun', 'kembang', 'pesat', 'berkat', 'bapak', 'bijak', 'presiden', 'ganjar', 'bukti', 'mampu', 'tingkat', 'kualitas', 'sdm', 'tanah', 'air', 'http', 'ganjarhebat']"
359,2023-03-24 09:41:14+00:00,alhassen3211,Kami masyarakat Kalimantan Tengah menyukai sosok pemimpin yang bekerja dengan nyata seperti Presiden  Ganjar  Bersama Presiden #GanjarHebat,antapani Bandung,"['kami', 'masyarakat', 'kalimantan', 'tengah', 'suka', 'sosok', 'pimpin', 'kerja', 'nyata', 'presiden', 'ganjar', 'sama', 'presiden', 'ganjarhebat']"
360,2023-03-24 09:11:35+00:00,alexxdavi,Kami masyarakat Kalimantan Tengah menyukai sosok pemimpin yang bekerja dengan nyata seperti Presiden  Ganjar  Bersama Presiden #GanjarHebat,Antapani Bandung,"['kami', 'masyarakat', 'kalimantan', 'tengah', 'suka', 'sosok', 'pimpin', 'kerja', 'nyata', 'presiden', 'ganjar', 'sama', 'presiden', 'ganjarhebat']"
361,2023-03-24 09:11:05+00:00,ismet1980,Sumatera Utara mendukung kebijakan pemerintah   Ganjar berhasil dengan program pemulihan ekonomi nasional termasuk Sumatera Se #GanjarHebat,Cikutra Bandung,"['sumatera', 'utara', 'dukung', 'bijak', 'perintah', 'ganjar', 'hasil', 'program', 'pulih', 'ekonomi', 'nasional', 'masuk', 'sumatera', 'se', 'ganjarhebat']"
362,2023-03-24 09:11:02+00:00,AdrianEstwick,"Presiden  Ganjar memajukan perekonomian termasuk Sumatera Selatan  Presiden  Ganjar, adalah presiden yang menjunjung nilai-nil #GanjarHebat",Batununggal Bandung,"['presiden', 'ganjar', 'maju', 'ekonomi', 'masuk', 'sumatera', 'selatan', 'presiden', 'ganjar', 'presiden', 'junjung', 'nilai-nil', 'ganjarhebat']"
363,2023-03-24 08:42:52+00:00,GheaJhanaLie8,"Kalian harus bisa mencegah upaya koalisi Prabowo dan Ganjar, karena kalau tidak akan membuat kita kalah telak, bahkan sejak putaran pertama. Kelabui dan desak PDIP agar memunculkan calon terlemah. #Pilpres2024 Jarnas Anies Baswedan Kadrun Khilafah PKS Demokrat Nasdem Khilafah","Kota Batam, Kepulauan Riau","['kalian', 'cegah', 'upaya', 'koalisi', 'prabowo', 'ganjar', 'kalau', 'buat', 'kalah', 'telak', 'bahkan', 'sejak', 'putar', 'pertama', 'kelabu', 'desak', 'pdip', 'muncul', 'calon', 'lemah', 'pilpres2024', 'jarnas', 'anies', 'baswedan', 'kadrun', 'khilafah', 'pks', 'demokrat', 'nasdem', 'khilafah']"
364,2023-03-24 08:41:15+00:00,alexxdavi,Masyarakat Kalimantan Tengah bangga dengan Presiden  Ganjar  Rakyat Indonesia semakin terbantu dengan kebijakan Presiden  Ganj #GanjarHebat,Antapani Bandung,"['masyarakat', 'kalimantan', 'tengah', 'bangga', 'presiden', 'ganjar', 'rakyat', 'indonesia', 'makin', 'bantu', 'bijak', 'presiden', 'ganj', 'ganjarhebat']"
365,2023-03-24 07:11:44+00:00,AlexMatutes,Kerja Nyata Presiden  Ganjar Dalam Membangun Infrastruktur di Sumatera Selatan!!  Kerja Keras Dan Bukti Nyata Kinerja Pak  Gan #GanjarHebat,Buahbatu Bandung,"['kerja', 'nyata', 'presiden', 'ganjar', 'dalam', 'bangun', 'infrastruktur', 'sumatera', 'selatan', 'kerja', 'keras', 'dan', 'bukti', 'nyata', 'kerja', 'pak', 'gan', 'ganjarhebat']"
366,2023-03-24 07:11:06+00:00,ismet1980,"Presiden  Ganjar memajukan perekonomian termasuk Sumatera Selatan  Presiden  Ganjar, adalah presiden yang menjunjung nilai-nil #GanjarHebat",Cikutra Bandung,"['presiden', 'ganjar', 'maju', 'ekonomi', 'masuk', 'sumatera', 'selatan', 'presiden', 'ganjar', 'presiden', 'junjung', 'nilai-nil', 'ganjarhebat']"
367,2023-03-24 06:11:32+00:00,AlexMatutes,Daftar Keberhasilan Pak  Ganjar Dalam Bidang Infrastruktur!! termasuk Sumatera Selatan  Keberhasilan Pak  Ganjar Dalam Pemulih #GanjarHebat,Buahbatu Bandung,"['daftar', 'hasil', 'pak', 'ganjar', 'dalam', 'bidang', 'infrastruktur', 'masuk', 'sumatera', 'selatan', 'hasil', 'pak', 'ganjar', 'dalam', 'pulih', 'ganjarhebat']"
368,2023-03-24 05:41:12+00:00,patrickcaverna,"Terimakasih atas pembangunannya Presiden  Ganjar, kami di Kalimantan Tengah tolong diingat y pak  Inilah pemimpin kami Preside #GanjarHebat",Dago Bandung,"['terimakasih', 'atas', 'bangun', 'presiden', 'ganjar', 'kalimantan', 'tengah', 'ingat', 'y', 'pak', 'ini', 'pimpin', 'preside', 'ganjarhebat']"
369,2023-03-24 05:41:03+00:00,ismet1980,Kami masyarakat Kalimantan Tengah menyukai sosok pemimpin yang bekerja dengan nyata seperti Presiden  Ganjar  Bersama Presiden #GanjarHebat,Cikutra Bandung,"['kami', 'masyarakat', 'kalimantan', 'tengah', 'suka', 'sosok', 'pimpin', 'kerja', 'nyata', 'presiden', 'ganjar', 'sama', 'presiden', 'ganjarhebat']"
370,2023-03-24 04:11:29+00:00,AlexMatutes,kita yakin dengan pemerintah. indonesia maju  bahu membahu membangun indoneseia. era  Ganjar pembangunan sangat masif  https:/ #GanjarHebat,Buahbatu Bandung,"['yakin', 'perintah', 'indonesia', 'maju', 'bahu', 'bahu', 'bangun', 'indoneseia', 'era', 'ganjar', 'bangun', 'sangat', 'masif', 'https', 'ganjarhebat']"
371,2023-03-24 03:41:12+00:00,alhassen3211,"Keren kita masyarakat Kalimantan Tengah bangga, selama pemerintahan Presiden  Ganjar pembangunan Indonesia terbukti lebih maju #GanjarHebat",antapani Bandung,"['keren', 'masyarakat', 'kalimantan', 'tengah', 'bangga', 'lama', 'perintah', 'presiden', 'ganjar', 'bangun', 'indonesia', 'bukti', 'lebih', 'maju', 'ganjarhebat']"
372,2023-03-24 03:41:03+00:00,ismet1980,Prestasi keberhasilan  Ganjar suadah tak diragukan lagi   Ganjar keren. Anak muda Sulawesi Selatan senanga dengan hasil kerja  #GanjarHebat,Cikutra Bandung,"['prestasi', 'hasil', 'ganjar', 'suadah', 'tak', 'ragu', 'ganjar', 'keren', 'anak', 'muda', 'sulawesi', 'selatan', 'senanga', 'hasil', 'kerja', 'ganjarhebat']"
373,2023-03-24 03:11:42+00:00,AlexMatutes,banyak kemajuan di era  Ganjar tetap semangat pak  pembangunan infrastruktur sangat terasa di era  Ganjar keren emang  https:/ #GanjarHebat,Buahbatu Bandung,"['banyak', 'maju', 'era', 'ganjar', 'tetap', 'semangat', 'pak', 'bangun', 'infrastruktur', 'sangat', 'asa', 'era', 'ganjar', 'keren', 'emang', 'https', 'ganjarhebat']"
374,2023-03-24 03:11:06+00:00,ismet1980,Ganjar Presiden terbaik yang selalu mementingkan memprioritaskan kemajuan rakyat indonesia  Kami Sangat Mendukung Segala Kebi #GanjarHebat,Cikutra Bandung,"['ganjar', 'presiden', 'baik', 'selalu', 'penting', 'prioritas', 'maju', 'rakyat', 'indonesia', 'kami', 'sangat', 'dukung', 'segala', 'kebi', 'ganjarhebat']"
375,2023-03-24 03:11:03+00:00,AdrianEstwick,"Ganjar Bapak Presiden Terhebat, rakyat Kalimantan Tengah mendukungmu  Terima Kasih Presiden  Ganjar atas dedikasimu, kami di  #GanjarHebat",Batununggal Bandung,"['ganjar', 'bapak', 'presiden', 'hebat', 'rakyat', 'kalimantan', 'tengah', 'dukung', 'terima', 'kasih', 'presiden', 'ganjar', 'atas', 'dedikasi', 'ganjarhebat']"
376,2023-03-24 02:41:23+00:00,AlexMatutes,Kinerja pak  Ganjar nyata dan berhasil membangun Indonesia  Masyarakat Sulawesi Selatan menyukai Presiden  Ganjar  https://twi #GanjarHebat,Buahbatu Bandung,"['kerja', 'pak', 'ganjar', 'nyata', 'hasil', 'bangun', 'indonesia', 'masyarakat', 'sulawesi', 'selatan', 'suka', 'presiden', 'ganjar', 'https', 'twi', 'ganjarhebat']"
377,2023-03-24 02:41:00+00:00,AdrianEstwick,Kami sangat mendukung pemerintahan Pak  Ganjar  Masyarakat sangat mengapresiasi keberhasilan presiden  Ganjar  https://twitter #GanjarHebat,Batununggal Bandung,"['kami', 'sangat', 'dukung', 'perintah', 'pak', 'ganjar', 'masyarakat', 'sangat', 'apresiasi', 'hasil', 'presiden', 'ganjar', 'https', 'twitter', 'ganjarhebat']"
378,2023-03-24 02:11:41+00:00,AlexMatutes,Komunitas Milenial Sulawesi Selatan menyukai kinerja  Ganjar   Ganjar Membangun Negeri dan disambut baik dengan warga Sulawesi #GanjarHebat,Buahbatu Bandung,"['komunitas', 'milenial', 'sulawesi', 'selatan', 'suka', 'kerja', 'ganjar', 'ganjar', 'bangun', 'negeri', 'sambut', 'baik', 'warga', 'sulawesi', 'ganjarhebat']"
379,2023-03-24 02:11:25+00:00,alexxdavi,bahu membahu membangun indoneseia termasuk Sumatera Selatan era  Ganjar pembangunan sangat masif  Keren pak presiden lanjutkan #GanjarHebat,Antapani Bandung,"['bahu', 'bahu', 'bangun', 'indoneseia', 'masuk', 'sumatera', 'selatan', 'era', 'ganjar', 'bangun', 'sangat', 'masif', 'keren', 'pak', 'presiden', 'lanjut', 'ganjarhebat']"
380,2023-03-24 02:11:02+00:00,AdrianEstwick,Presiden  Ganjar mensejahterakan petani dan masyarakat kecil di Kalimantan Tengah  Presiden  Ganjar seorang pemimpin yang yang #GanjarHebat,Batununggal Bandung,"['presiden', 'ganjar', 'sejahtera', 'tani', 'masyarakat', 'kecil', 'kalimantan', 'tengah', 'presiden', 'ganjar', 'orang', 'pimpin', 'ganjarhebat']"
381,2023-03-24 01:41:17+00:00,alexxdavi,"inilah Presidenku yang baik hati dan peduli terhadap rakyat, Kalimantan Tengah for  Ganjar Hebat  Presiden  Ganjar keren selal #GanjarHebat",Antapani Bandung,"['ini', 'presiden', 'baik', 'hati', 'peduli', 'rakyat', 'kalimantan', 'tengah', 'for', 'ganjar', 'hebat', 'presiden', 'ganjar', 'keren', 'selal', 'ganjarhebat']"
382,2023-03-24 01:41:13+00:00,alhassen3211,kita yakin dengan pemerintah. indonesia maju  bahu membahu membangun indoneseia. era  Ganjar pembangunan sangat masif  https:/ #GanjarHebat,antapani Bandung,"['yakin', 'perintah', 'indonesia', 'maju', 'bahu', 'bahu', 'bangun', 'indoneseia', 'era', 'ganjar', 'bangun', 'sangat', 'masif', 'https', 'ganjarhebat']"
383,2023-03-24 01:27:51+00:00,Johntir,Yaelah pak ganjar. Demi pilpres yah? Cari kebijakan populis yak ...,Jakarta,"['yaelah', 'pak', 'ganjar', 'demi', 'pilpres', 'yah', 'cari', 'bijak', 'populis', 'yak']"
384,2023-03-24 01:11:04+00:00,ismet1980,Sumatera Selatan mendukung Kesejahteraan bisa terwujud asalkan kita bersama Pak  Ganjar  Kita warga Sumatera Selatan bisa sali #GanjarHebat,Cikutra Bandung,"['sumatera', 'selatan', 'dukung', 'sejahtera', 'wujud', 'asal', 'sama', 'pak', 'ganjar', 'kita', 'warga', 'sumatera', 'selatan', 'sali', 'ganjarhebat']"
385,2023-03-24 00:41:12+00:00,alhassen3211,bahu membahu membangun indoneseia termasuk Sumatera Selatan era  Ganjar pembangunan sangat masif  Keren pak presiden lanjutkan #GanjarHebat,antapani Bandung,"['bahu', 'bahu', 'bangun', 'indoneseia', 'masuk', 'sumatera', 'selatan', 'era', 'ganjar', 'bangun', 'sangat', 'masif', 'keren', 'pak', 'presiden', 'lanjut', 'ganjarhebat']"
386,2023-03-23 23:11:44+00:00,alexxdavi,Masyakat Indonesia sangat mengapresiasi kepimpinan Presiden  Ganjar di bidang Infrastruktur  tetap semangat pak indonesia maju #GanjarHebat,Antapani Bandung,"['masyakat', 'indonesia', 'sangat', 'apresiasi', 'pimpin', 'presiden', 'ganjar', 'bidang', 'infrastruktur', 'tetap', 'semangat', 'pak', 'indonesia', 'maju', 'ganjarhebat']"
387,2023-03-23 23:11:10+00:00,ismet1980,Komunitas Milenial Sulawesi Selatan menyukai kinerja  Ganjar   Ganjar Membangun Negeri dan disambut baik dengan warga Sulawesi #GanjarHebat,Cikutra Bandung,"['komunitas', 'milenial', 'sulawesi', 'selatan', 'suka', 'kerja', 'ganjar', 'ganjar', 'bangun', 'negeri', 'sambut', 'baik', 'warga', 'sulawesi', 'ganjarhebat']"
388,2023-04-25 11:25:21+00:00,twiterlitte,"Kemungkinan 2024 akan ada 3 poros.
1. Pdip, pan, ppp (Capres ganjar, wapres erik/sandi)
2. Pkb, gerindra, golkar (… https://t.co/3muZafeqIF",,"['mungkin', '2024', '3', 'poros', '1', 'pdip', 'pan', 'ppp', 'capres', 'ganjar', 'wapres', 'erik', 'sandi', '2', 'pkb', 'gerindra', 'golkar', 'https', 't', 'co', '3muzafeqif']"
389,2023-04-25 11:25:07+00:00,bayuarganata,"kalau nggak mau lost streak ketiga kalinya, prabowo musti jitu pilih pendamping. jika benar-benar pas pasangan cawa… https://t.co/FIqz70TJza",,"['kalau', 'mau', 'lost', 'streak', 'tiga', 'kali', 'prabowo', 'musti', 'jitu', 'pilih', 'damping', 'benar', 'pas', 'pasang', 'cawa', 'https', 't', 'co', 'fiqz70tjza']"
390,2023-04-25 11:25:02+00:00,balqisraveena,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/pdcU1oyIy1","Bogor, Indonesia.","['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', 'pdcu1oyiy1']"
391,2023-04-25 11:25:01+00:00,savanahlipiyana,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/RlN42SniDw",jakarta,"['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', 'rln42snidw']"
392,2023-04-25 11:24:49+00:00,turesdtya,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/5XlYkN8WdQ","Bogor, Indonesia","['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', '5xlykn8wdq']"
393,2023-04-25 11:24:46+00:00,sabilaferlia31,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/JoWrAIEOjB",jakarta,"['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', 'jowraieojb']"
394,2023-04-25 11:24:35+00:00,habiliarefina14,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/8mVWKdzbfH",jakarta,"['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', '8mvwkdzbfh']"
395,2023-04-25 11:24:21+00:00,rinadwijynti,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/0rqvhGDGRs",,"['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', '0rqvhgdgrs']"
396,2023-04-25 11:24:15+00:00,AmalinaVika,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/JhV5ip85bo",,"['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', 'jhv5ip85bo']"
397,2023-04-25 11:24:14+00:00,amaliazak,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/x0exFPNDWj",,"['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', 'x0exfpndwj']"
398,2023-04-25 11:24:00+00:00,nblkaniaa,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/dSB18oawwa",,"['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', 'dsb18oawwa']"
399,2023-04-25 11:23:36+00:00,kelvinprmd,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/ASA5sJv9C8",,"['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', 'asa5sjv9c8']"
400,2023-04-25 11:23:28+00:00,NitaSarasti,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/ql3chHPMLA",,"['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', 'ql3chhpmla']"
401,2023-04-25 11:23:28+00:00,rikosaptr,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/D5C0zJF2lU","Surabaya, Indonesia","['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', 'd5c0zjf2lu']"
402,2023-04-25 11:23:27+00:00,auliaindahs1,"Fadli Zon keras tolak Ganjar Pranowo, dan bulat dukung Prabowo Subianto sebagai Capres 2024. pilpres2024 dekade08 m… https://t.co/C084OQPPsj",jakarta,"['fadli', 'zon', 'keras', 'tolak', 'ganjar', 'pranowo', 'bulat', 'dukung', 'prabowo', 'subianto', 'capres', '2024', 'pilpres2024', 'dekade08', 'm', 'https', 't', 'co', 'c084oqppsj']"
403,2023-04-25 11:21:00+00:00,magekqu,"Gw pernah nonton bokeb
Ganjar juga pernah nonton bokeb
Lelaki dewasa yg normal pada umumnya juga pernah nonton boke… https://t.co/eBC2elp9zU","Tangerang, Indonesia","['gw', 'pernah', 'nonton', 'bokeb', 'ganjar', 'pernah', 'nonton', 'bokeb', 'lelaki', 'dewasa', 'yg', 'normal', 'umum', 'pernah', 'nonton', 'boke', 'https', 't', 'co', 'ebc2elp9zu']"
404,2023-04-25 11:19:00+00:00,manthovani123,"Lawan Kita adalah Ganjar yang di inginkan Konglomerat.....

Kita lawan kecurangan yang sudah diatur oleh Konglomera… https://t.co/c8mEJZNO74",Serpong,"['lawan', 'kita', 'ganjar', 'ingin', 'konglomerat', 'kita', 'lawan', 'curang', 'atur', 'konglomera', 'https', 't', 'co', 'c8mejzno74']"
405,2023-04-25 11:06:16+00:00,AmalinaVika,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,,"['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
406,2023-04-25 11:05:08+00:00,balqisraveena,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,"Bogor, Indonesia.","['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
407,2023-04-25 11:05:08+00:00,amaliazak,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,,"['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
408,2023-04-25 11:05:04+00:00,savanahlipiyana,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,jakarta,"['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
409,2023-04-25 11:05:03+00:00,turesdtya,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,"Bogor, Indonesia","['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
410,2023-04-25 11:05:02+00:00,ryandanill,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,"Jakarta, Indonesia","['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
411,2023-04-25 11:04:57+00:00,sabilaferlia31,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,jakarta,"['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
412,2023-04-25 11:04:55+00:00,habiliarefina14,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,jakarta,"['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
413,2023-04-25 11:04:54+00:00,kelvinprmd,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,,"['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
414,2023-04-25 11:04:53+00:00,ajwadeamilaaa,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,jakarta,"['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
415,2023-04-25 11:04:30+00:00,rikosaptr,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,"Surabaya, Indonesia","['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
416,2023-04-25 11:04:15+00:00,nblkaniaa,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,,"['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
417,2023-04-25 11:04:15+00:00,aznarmaurizka7,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,jakarta,"['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
418,2023-04-25 11:04:00+00:00,rinadwijynti,Prabowo cocok dijadikan cawapres untuk berpasangan dengan Ganjar Pranowo. pilpres2024 dekade08 mendingprabowo terusmajubersamaprabowo,,"['prabowo', 'cocok', 'jadi', 'cawapres', 'pasang', 'ganjar', 'pranowo', 'pilpres2024', 'dekade08', 'mendingprabowo', 'terusmajubersamaprabowo']"
